 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)	T (7)	Base X (7)	Base Y (7)	Tip X (7)	Tip Y (7)	||[body,base]|| (7)	||[base,tip]||  (7)	||[base,tip]|| : [body,base] (7)	[base,tip] ? [body,base] (7)	?||[base,tip]|| : [body,base] (7)	||[tip(t-1),tip(t)]|| : [base,tip] (7)	||[base(t-1),base(t)]|| : [base,tip] (7)	T (8)	Base X (8)	Base Y (8)	Tip X (8)	Tip Y (8)	||[body,base]|| (8)	||[base,tip]||  (8)	||[base,tip]|| : [body,base] (8)	[base,tip] ? [body,base] (8)	?||[base,tip]|| : [body,base] (8)	||[tip(t-1),tip(t)]|| : [base,tip] (8)	||[base(t-1),base(t)]|| : [base,tip] (8)	T (9)	Base X (9)	Base Y (9)	Tip X (9)	Tip Y (9)	||[body,base]|| (9)	||[base,tip]||  (9)	||[base,tip]|| : [body,base] (9)	[base,tip] ? [body,base] (9)	?||[base,tip]|| : [body,base] (9)	||[tip(t-1),tip(t)]|| : [base,tip] (9)	||[base(t-1),base(t)]|| : [base,tip] (9)	T (10)	Base X (10)	Base Y (10)	Tip X (10)	Tip Y (10)	||[body,base]|| (10)	||[base,tip]||  (10)	||[base,tip]|| : [body,base] (10)	[base,tip] ? [body,base] (10)	?||[base,tip]|| : [body,base] (10)	||[tip(t-1),tip(t)]|| : [base,tip] (10)	||[base(t-1),base(t)]|| : [base,tip] (10)	T (11)	Base X (11)	Base Y (11)	Tip X (11)	Tip Y (11)	||[body,base]|| (11)	||[base,tip]||  (11)	||[base,tip]|| : [body,base] (11)	[base,tip] ? [body,base] (11)	?||[base,tip]|| : [body,base] (11)	||[tip(t-1),tip(t)]|| : [base,tip] (11)	||[base(t-1),base(t)]|| : [base,tip] (11)	T (12)	Base X (12)	Base Y (12)	Tip X (12)	Tip Y (12)	||[body,base]|| (12)	||[base,tip]||  (12)	||[base,tip]|| : [body,base] (12)	[base,tip] ? [body,base] (12)	?||[base,tip]|| : [body,base] (12)	||[tip(t-1),tip(t)]|| : [base,tip] (12)	||[base(t-1),base(t)]|| : [base,tip] (12)	T (13)	Base X (13)	Base Y (13)	Tip X (13)	Tip Y (13)	||[body,base]|| (13)	||[base,tip]||  (13)	||[base,tip]|| : [body,base] (13)	[base,tip] ? [body,base] (13)	?||[base,tip]|| : [body,base] (13)	||[tip(t-1),tip(t)]|| : [base,tip] (13)	||[base(t-1),base(t)]|| : [base,tip] (13)
18	-3.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.000	262.000	417.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.000	300.000	432.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.000	384.000	380.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59.000	353.000	529.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.000	468.000	451.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.000	455.000	454.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87.000	396.000	406.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91.000	442.000	446.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105.000	378.000	499.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19	-2.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.000	260.000	415.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.000	300.000	434.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.000	388.000	378.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.000	353.000	529.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.000	468.000	451.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.000	455.000	454.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.000	396.000	403.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.000	444.000	438.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	106.000	382.000	499.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
20	-1.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.000	259.000	415.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.000	300.000	438.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.000	390.000	373.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.000	353.000	529.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.000	468.000	451.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.000	454.000	456.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89.000	398.000	402.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93.000	446.000	440.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107.000	382.000	501.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
21	0.000	22.295	21.580	23.010	20.735	9.334	1.107	1.006	9.392	NaN	NaN	NaN	0.000	22.555	21.840	26.130	19.890	9.465	4.072	4.053	38.363	NaN	NaN	NaN	0.000	25.415	27.755	29.120	28.340	11.779	3.751	3.749	44.160	NaN	NaN	NaN	0.000	27.625	29.250	35.230	29.315	14.269	7.605	7.361	105.038	NaN	NaN	NaN	0.000	22.620	33.150	28.275	41.535	11.612	10.114	9.765	113.391	NaN	NaN	NaN	12.000	17.355	27.300	17.160	27.560	3.723	0.325	-0.068	-0.254	-0.068	NaN	NaN	28.000	19.825	28.795	19.760	28.990	4.183	0.206	0.094	0.393	0.094	NaN	NaN	44.000	25.740	24.505	26.000	24.310	9.073	0.325	0.286	2.598	0.286	NaN	NaN	62.000	23.400	34.580	23.335	34.710	11.557	0.145	0.054	0.625	0.054	NaN	NaN	65.000	30.745	29.315	32.045	29.510	15.718	1.315	1.307	20.546	1.307	NaN	NaN	81.000	29.900	30.160	29.965	30.290	15.465	0.145	0.099	1.538	0.099	NaN	NaN	90.000	26.130	26.455	26.325	26.390	10.927	0.206	0.193	2.104	0.193	NaN	NaN	94.000	29.315	28.795	29.445	28.925	14.173	0.184	0.159	2.248	0.159	NaN	NaN	108.000	25.285	32.955	25.545	35.165	12.377	2.225	1.553	19.215	1.553	NaN	NaN
22	1.000	22.035	21.840	23.010	20.800	8.989	1.426	1.317	11.838	0.311	-0.047	-0.368	1.000	22.295	22.165	26.130	19.890	9.101	4.459	4.406	40.095	0.353	NaN	-0.389	1.000	25.610	27.755	29.315	28.405	11.971	3.762	3.761	45.026	0.012	0.203	0.192	1.000	27.560	29.250	35.295	29.315	14.207	7.735	7.484	106.326	0.123	0.065	-0.065	1.000	22.555	33.150	28.340	41.535	11.563	10.187	9.873	114.155	0.108	0.037	-0.037	13.000	17.485	27.300	17.030	27.625	3.868	0.559	-0.276	-1.069	-0.208	0.144	-0.106	29.000	19.825	28.925	19.890	29.185	4.232	0.268	0.236	0.997	0.142	0.221	0.126	45.000	25.740	24.245	26.000	24.050	9.180	0.325	0.290	2.666	0.004	0.156	0.156	63.000	23.335	34.385	23.270	34.645	11.504	0.268	0.149	1.711	0.095	-0.047	-0.173	66.000	464.000	451.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.000	29.380	29.965	29.965	30.225	15.117	0.640	0.635	9.595	0.535	-0.026	-0.554	91.000	25.935	26.455	26.325	26.260	10.602	0.436	0.383	4.056	0.190	0.058	-0.174	95.000	28.795	28.600	29.380	28.860	13.637	0.640	0.632	8.615	0.473	-0.086	-0.554	109.000	25.220	33.280	25.545	35.165	12.537	1.913	1.427	17.893	-0.125	NaN	0.309
23	2.000	21.580	22.230	23.010	20.735	8.535	2.069	1.898	16.203	0.581	0.047	-0.596	2.000	21.645	22.750	26.195	19.890	8.408	5.374	5.242	44.075	0.836	0.055	-0.862	2.000	25.870	27.690	29.510	28.405	12.343	3.710	3.709	45.778	-0.052	0.191	0.243	2.000	27.300	29.250	35.620	29.380	14.081	8.321	8.061	113.509	0.577	0.326	-0.260	2.000	22.620	33.215	28.405	41.665	11.753	10.241	9.898	116.327	0.025	0.144	0.090	14.000	17.420	27.365	16.900	27.690	3.837	0.613	-0.324	-1.242	-0.047	0.145	0.090	30.000	19.890	28.730	19.825	29.380	4.185	0.653	0.397	1.660	0.161	0.200	-0.200	46.000	389.000	364.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.000	23.010	33.215	23.270	34.515	10.359	1.326	1.144	11.847	0.995	-0.127	-1.211	67.000	30.485	29.315	32.045	29.575	15.593	1.582	1.575	24.556	1.575	NaN	NaN	83.000	29.705	30.030	30.095	30.225	15.348	0.436	0.429	6.578	-0.206	0.116	0.320	92.000	26.065	26.390	26.520	26.130	10.663	0.524	0.449	4.783	0.066	0.234	0.145	96.000	28.470	28.470	29.705	28.925	13.054	1.316	1.300	16.968	0.668	0.327	-0.350	110.000	25.220	33.150	25.610	35.230	12.344	2.116	1.607	19.841	0.180	0.076	-0.128
24	3.000	21.840	22.035	23.010	20.800	8.825	1.701	1.559	13.761	-0.339	-0.047	0.320	3.000	22.100	22.360	26.130	19.825	8.947	4.761	4.661	41.701	-0.581	-0.020	0.593	3.000	25.870	27.755	29.770	28.405	12.366	3.954	3.953	48.883	0.244	0.256	0.011	3.000	27.365	29.250	35.750	29.380	14.161	8.386	8.117	114.945	0.056	0.130	0.065	3.000	22.620	33.215	28.405	41.665	11.795	10.241	9.909	116.876	0.011	NaN	NaN	15.000	17.420	27.365	16.835	27.820	3.808	0.741	-0.310	-1.179	0.014	0.131	NaN	31.000	19.890	28.860	19.890	29.445	4.228	0.585	0.414	1.749	0.017	0.065	0.130	47.000	25.675	24.050	26.845	23.465	9.297	1.308	1.252	11.636	1.252	NaN	NaN	65.000	23.010	33.215	23.205	34.450	10.851	1.250	1.030	11.171	-0.114	-0.074	NaN	68.000	30.485	29.315	31.915	29.575	15.643	1.453	1.448	22.646	-0.127	-0.128	NaN	84.000	29.835	30.095	30.030	30.225	15.465	0.234	0.224	3.465	-0.205	-0.054	0.144	93.000	26.325	26.325	26.715	26.065	10.790	0.469	0.388	4.191	-0.060	0.198	0.252	97.000	28.925	28.795	29.835	28.990	13.551	0.931	0.931	12.612	-0.369	0.141	0.513	111.000	25.220	33.345	25.610	35.360	12.385	2.052	1.572	19.469	-0.035	0.128	0.191
25	4.000	22.035	21.840	23.010	20.800	9.220	1.426	1.319	12.164	-0.240	NaN	0.276	4.000	22.295	22.165	26.065	19.890	9.330	4.403	4.349	40.577	-0.312	-0.089	0.268	4.000	25.935	27.755	29.900	28.470	12.460	4.029	4.029	50.197	0.076	0.139	0.064	4.000	27.235	29.250	35.815	29.380	14.048	8.581	8.331	117.024	0.214	0.065	-0.130	4.000	22.750	33.475	28.340	41.600	11.985	9.862	9.532	114.244	-0.377	-0.090	0.288	16.000	17.615	27.300	16.770	27.950	3.935	1.066	-0.535	-2.104	-0.225	0.131	-0.194	32.000	19.890	28.470	20.020	29.575	3.920	1.113	0.814	3.190	0.400	0.144	-0.387	48.000	24.830	24.310	26.520	23.270	8.421	1.984	1.830	15.413	0.579	-0.175	-0.856	66.000	23.010	33.020	23.205	34.385	10.359	1.379	1.149	11.902	0.119	-0.064	-0.193	69.000	30.420	29.380	31.850	29.575	15.643	1.443	1.430	22.376	-0.017	-0.064	-0.056	85.000	29.900	30.095	30.030	30.225	15.603	0.184	0.163	2.543	-0.061	NaN	0.046	94.000	26.520	26.130	26.910	25.870	10.958	0.469	0.367	4.022	-0.021	0.270	0.270	98.000	28.860	28.795	29.965	28.990	13.551	1.122	1.121	15.197	0.191	0.128	-0.064	112.000	25.025	33.345	25.545	35.425	12.077	2.144	1.749	21.125	0.177	0.047	-0.047
26	5.000	22.165	21.710	23.010	20.800	9.102	1.242	1.150	10.465	-0.169	NaN	0.184	5.000	22.425	22.035	26.130	19.825	9.210	4.314	4.268	39.305	-0.081	0.089	0.178	5.000	26.065	27.820	30.030	28.470	12.366	4.018	4.017	49.673	-0.012	0.128	0.139	5.000	27.755	29.380	35.360	29.315	14.366	7.605	7.312	105.042	-1.019	-0.454	0.519	5.000	22.620	33.215	28.275	41.470	11.606	10.006	9.700	112.571	0.168	-0.144	-0.288	17.000	17.680	27.300	16.705	28.015	4.186	1.209	-0.567	-2.374	-0.032	0.091	-0.052	33.000	19.955	28.860	20.020	29.445	4.229	0.589	0.452	1.910	-0.362	-0.129	0.395	49.000	24.375	24.505	26.130	23.205	7.961	2.184	1.935	15.409	0.105	-0.275	-0.482	67.000	22.945	33.020	23.205	34.385	10.755	1.390	1.156	12.430	0.007	NaN	-0.012	70.000	30.355	29.380	31.785	29.575	15.626	1.443	1.431	22.363	7.596E-4	-0.064	-0.064	86.000	29.900	30.095	30.160	30.290	15.473	0.325	0.303	4.694	0.140	0.143	NaN	95.000	26.390	26.195	26.975	25.740	10.840	0.741	0.539	5.839	0.172	0.131	-0.143	99.000	28.665	28.795	29.900	28.990	13.403	1.250	1.247	16.718	0.126	-0.064	-0.193	113.000	25.155	33.345	25.610	35.490	11.985	2.193	1.741	20.872	-0.008	0.077	0.027
27	6.000	21.970	21.775	23.010	20.735	8.985	1.471	1.384	12.438	0.235	0.046	-0.184	6.000	22.165	22.100	26.065	19.890	9.030	4.483	4.452	40.205	0.185	-0.089	-0.258	6.000	26.390	27.885	30.355	28.470	12.750	4.008	4.006	51.072	-0.011	0.322	0.331	6.000	27.560	29.315	35.165	29.380	14.207	7.605	7.359	104.543	0.047	-0.194	-0.196	6.000	22.685	33.280	28.210	41.405	11.704	9.826	9.498	111.160	-0.202	-0.090	0.090	18.000	17.745	27.365	16.640	28.145	4.302	1.353	-0.631	-2.717	-0.064	0.128	-0.016	34.000	19.955	28.925	20.020	29.445	4.229	0.524	0.407	1.720	-0.045	NaN	0.064	50.000	24.180	24.505	26.000	23.205	7.814	2.237	1.986	15.514	0.050	-0.106	-0.159	68.000	22.945	32.825	23.205	34.385	10.755	1.582	1.295	13.926	0.139	NaN	-0.192	71.000	30.485	29.380	31.720	29.575	15.672	1.250	1.244	19.490	-0.188	-0.064	0.128	87.000	29.835	30.095	30.225	30.290	15.522	0.436	0.430	6.680	0.127	0.058	-0.058	96.000	26.390	26.195	27.235	25.805	10.728	0.931	0.835	8.961	0.297	0.209	NaN	100.000	28.275	28.535	29.965	29.055	13.198	1.768	1.767	23.322	0.520	0.081	-0.449	114.000	25.025	33.345	25.480	35.425	11.930	2.129	1.713	20.441	-0.028	-0.091	-0.028
28	7.000	22.035	21.710	23.010	20.800	9.016	1.334	1.266	11.416	-0.118	-0.044	0.092	7.000	22.230	22.035	26.065	19.890	9.065	4.394	4.362	39.546	-0.090	NaN	0.088	7.000	26.390	27.885	30.420	28.470	12.773	4.072	4.068	51.963	0.062	0.064	NaN	7.000	27.625	29.315	35.165	29.380	14.304	7.540	7.281	104.150	-0.077	NaN	0.065	7.000	22.620	33.085	28.145	41.405	11.612	9.987	9.624	111.755	0.126	-0.036	-0.198	19.000	17.875	27.235	16.640	28.210	4.285	1.573	-0.773	-3.312	-0.142	0.040	-0.183	35.000	299.000	434.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.000	23.985	24.570	25.935	23.335	7.833	2.308	2.120	16.608	0.135	-0.124	-0.200	69.000	23.010	32.955	23.205	34.385	10.893	1.443	1.153	12.557	-0.142	NaN	0.138	72.000	31.655	29.510	31.850	29.575	16.384	0.206	0.205	3.363	-1.038	0.123	1.151	88.000	29.965	30.095	30.420	30.290	15.584	0.495	0.492	7.673	0.062	0.179	0.119	97.000	26.390	26.325	27.300	25.740	10.730	1.082	0.892	9.570	0.057	0.090	-0.070	101.000	28.795	28.860	30.030	29.055	13.684	1.250	1.245	17.035	-0.522	0.064	0.564	115.000	380.000	511.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
29	8.000	22.165	21.645	23.010	20.735	9.245	1.242	1.157	10.698	-0.109	0.048	0.136	8.000	22.360	21.970	26.065	19.955	9.286	4.217	4.201	39.014	-0.161	-0.031	0.145	8.000	26.585	27.885	30.680	28.535	12.930	4.146	4.146	53.607	0.078	0.267	0.193	8.000	27.625	29.315	35.165	29.380	14.253	7.540	7.307	104.138	0.025	NaN	NaN	8.000	22.750	33.345	28.015	41.210	11.753	9.465	9.122	107.209	-0.502	-0.234	0.288	20.000	17.875	27.170	16.510	28.275	4.310	1.756	-0.822	-3.545	-0.049	0.142	-0.041	36.000	20.020	28.535	20.215	29.575	4.692	1.058	0.896	4.204	0.896	NaN	NaN	52.000	23.790	24.635	26.000	23.465	7.630	2.501	2.363	18.032	0.243	-0.003	-0.203	70.000	23.075	32.955	23.205	34.320	10.939	1.371	1.050	11.484	-0.103	-0.065	0.006	73.000	30.225	29.445	31.655	29.575	15.661	1.436	1.412	22.114	1.207	-0.194	-1.430	89.000	30.030	30.030	30.615	30.225	15.603	0.617	0.617	9.620	0.124	0.164	0.041	98.000	26.260	26.325	27.365	25.740	10.665	1.250	1.087	11.589	0.195	0.057	-0.115	102.000	28.015	28.730	30.095	29.120	13.006	2.116	2.112	27.471	0.867	0.076	-0.791	116.000	25.025	33.475	25.480	35.360	12.028	1.939	1.577	18.966	1.577	NaN	NaN
30	9.000	21.970	21.775	22.945	20.800	8.871	1.379	1.293	11.471	0.136	-0.092	-0.230	9.000	22.230	22.100	26.130	19.890	8.980	4.483	4.445	39.918	0.244	0.089	-0.177	9.000	26.650	27.885	30.875	28.535	12.965	4.275	4.272	55.390	0.126	0.193	0.064	9.000	27.690	29.315	35.100	29.380	14.304	7.410	7.156	102.359	-0.150	-0.065	0.065	9.000	22.685	33.150	27.950	41.145	11.655	9.573	9.226	107.522	0.104	-0.090	-0.199	21.000	18.005	27.105	16.510	28.275	4.382	1.898	-0.981	-4.297	-0.158	NaN	-0.142	37.000	20.020	28.210	20.280	29.640	3.861	1.453	1.053	4.064	0.157	0.076	-0.320	53.000	24.115	24.505	25.935	23.595	8.026	2.035	1.938	15.556	-0.425	-0.116	0.349	71.000	23.140	33.020	23.205	34.255	10.939	1.237	0.912	9.979	-0.137	-0.065	0.068	74.000	30.225	29.445	31.720	29.575	15.661	1.501	1.475	23.094	0.063	0.065	NaN	90.000	30.290	30.030	30.745	30.225	15.593	0.495	0.490	7.635	-0.127	0.119	0.239	99.000	26.130	26.325	27.495	25.675	10.543	1.512	1.331	14.035	0.245	0.145	-0.117	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	117.000	24.960	33.605	25.415	35.165	12.064	1.625	1.375	16.583	-0.202	-0.205	0.107
31	10.000	21.580	22.035	22.815	20.800	8.435	1.747	1.637	13.807	0.344	-0.092	-0.460	10.000	21.970	22.425	26.065	19.890	8.643	4.816	4.734	40.915	0.289	-0.055	-0.392	10.000	26.845	27.885	31.200	28.535	13.145	4.403	4.401	57.853	0.129	0.321	0.193	10.000	27.755	29.315	35.035	29.380	14.349	7.280	7.041	101.037	-0.115	-0.065	0.065	10.000	22.750	33.215	28.015	41.080	11.704	9.465	9.131	106.867	-0.095	-0.018	0.090	22.000	17.940	27.170	16.575	28.210	2.223	1.716	-0.017	-0.038	0.963	-0.091	0.091	38.000	19.955	28.210	20.280	29.640	3.967	1.466	1.086	4.310	0.034	NaN	-0.014	54.000	23.725	24.700	25.870	23.725	7.603	2.356	2.252	17.124	0.314	-0.113	-0.436	72.000	23.140	32.760	23.205	34.255	10.528	1.496	1.125	11.843	0.213	NaN	-0.260	75.000	31.070	29.445	31.720	29.640	15.923	0.679	0.678	10.799	-0.796	0.019	0.809	91.000	30.485	30.030	30.810	30.225	15.655	0.379	0.364	5.695	-0.126	0.056	0.167	100.000	26.195	26.325	27.560	25.610	10.731	1.541	1.274	13.668	-0.058	0.088	0.058	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	118.000	25.025	33.540	25.415	34.970	12.084	1.482	1.221	14.754	-0.154	-0.188	-0.046
32	11.000	21.450	21.970	22.815	20.800	8.345	1.798	1.735	14.475	0.098	NaN	-0.056	11.000	21.840	22.555	26.065	19.890	8.475	4.995	4.894	41.473	0.160	NaN	-0.179	11.000	26.455	27.820	31.395	28.535	12.750	4.991	4.988	63.599	0.587	0.193	-0.395	11.000	27.625	29.380	34.970	29.380	14.241	7.345	7.074	100.737	0.032	-0.065	-0.130	11.000	22.750	33.345	28.015	41.145	11.789	9.411	9.109	107.383	-0.023	0.054	0.108	23.000	18.070	27.170	16.510	28.275	4.600	1.912	-0.996	-4.580	-0.978	0.091	-0.106	39.000	19.955	28.080	20.215	29.640	3.948	1.582	1.066	4.208	-0.021	-0.011	-0.128	55.000	23.725	24.895	25.805	23.855	7.530	2.326	2.190	16.494	-0.062	-0.116	-0.087	73.000	23.140	32.760	23.205	34.320	10.990	1.561	1.118	12.282	-0.007	0.065	NaN	76.000	30.160	29.445	31.720	29.575	15.598	1.565	1.537	23.973	0.859	-0.005	-0.907	92.000	30.550	30.030	31.005	30.225	15.639	0.495	0.489	7.651	0.125	0.179	0.060	101.000	26.195	26.260	27.625	25.545	10.688	1.599	1.374	14.686	0.100	0.087	0.029	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	119.000	25.025	33.540	25.480	34.970	12.218	1.501	1.274	15.569	0.053	0.020	NaN
33	12.000	21.385	21.905	22.750	20.800	8.344	1.756	1.720	14.352	-0.014	-0.051	-0.010	12.000	21.710	22.555	26.065	19.890	8.365	5.106	5.042	42.174	0.148	NaN	-0.111	12.000	26.260	27.885	31.720	28.535	12.471	5.499	5.490	68.470	0.502	0.323	-0.186	12.000	27.885	29.380	34.970	29.380	14.378	7.085	6.854	98.552	-0.219	NaN	0.260	12.000	22.945	33.735	28.015	41.145	12.016	8.978	8.715	104.721	-0.393	NaN	0.432	24.000	18.005	27.170	16.575	28.275	2.132	1.807	0.004	0.008	1.000	-0.051	0.051	40.000	20.020	28.405	20.280	29.770	4.255	1.390	0.986	4.195	-0.080	0.140	0.331	56.000	23.790	25.025	25.740	23.920	7.869	2.241	2.079	16.359	-0.112	-0.089	-0.008	74.000	23.205	32.760	23.205	34.385	11.037	1.625	1.110	12.253	-0.007	0.065	3.980E-18	77.000	30.160	29.445	31.655	29.575	15.563	1.501	1.477	22.980	-0.060	-0.065	NaN	93.000	30.745	30.030	31.135	30.225	15.670	0.436	0.425	6.667	-0.064	0.116	0.174	102.000	26.130	26.325	27.755	25.545	10.753	1.803	1.564	16.820	0.190	0.117	-0.087	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	120.000	25.025	33.540	25.545	34.970	12.176	1.522	1.321	16.080	0.046	0.022	NaN
