dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)	T (8)	dT (8)	Base Mean (8)	Body Mean (8)	Proj Mean (8)	Tip Mean (8)	Tip Th Mean (8)	Length (8)	dL (8)	DCTM (8)	DCBM (8)	T (9)	dT (9)	Base Mean (9)	Body Mean (9)	Proj Mean (9)	Tip Mean (9)	Tip Th Mean (9)	Length (9)	dL (9)	DCTM (9)	DCBM (9)	T (10)	dT (10)	Base Mean (10)	Body Mean (10)	Proj Mean (10)	Tip Mean (10)	Tip Th Mean (10)	Length (10)	dL (10)	DCTM (10)	DCBM (10)	T (11)	dT (11)	Base Mean (11)	Body Mean (11)	Proj Mean (11)	Tip Mean (11)	Tip Th Mean (11)	Length (11)	dL (11)	DCTM (11)	DCBM (11)	T (12)	dT (12)	Base Mean (12)	Body Mean (12)	Proj Mean (12)	Tip Mean (12)	Tip Th Mean (12)	Length (12)	dL (12)	DCTM (12)	DCBM (12)	T (13)	dT (13)	Base Mean (13)	Body Mean (13)	Proj Mean (13)	Tip Mean (13)	Tip Th Mean (13)	Length (13)	dL (13)	DCTM (13)	DCBM (13)	T (14)	dT (14)	Base Mean (14)	Body Mean (14)	Proj Mean (14)	Tip Mean (14)	Tip Th Mean (14)	Length (14)	dL (14)	DCTM (14)	DCBM (14)	T (15)	dT (15)	Base Mean (15)	Body Mean (15)	Proj Mean (15)	Tip Mean (15)	Tip Th Mean (15)	Length (15)	dL (15)	DCTM (15)	DCBM (15)	T (16)	dT (16)	Base Mean (16)	Body Mean (16)	Proj Mean (16)	Tip Mean (16)	Tip Th Mean (16)	Length (16)	dL (16)	DCTM (16)	DCBM (16)	T (17)	dT (17)	Base Mean (17)	Body Mean (17)	Proj Mean (17)	Tip Mean (17)	Tip Th Mean (17)	Length (17)	dL (17)	DCTM (17)	DCBM (17)
65.000	66.000	65.000	210.367	440.336	181.319	139.704	150.056	6.674	-0.038	-0.031	0.031	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.000	65.000	201.929	440.336	150.386	138.724	149.077	13.059	0.065	0.065	0.001	66.000	65.000	237.152	440.336	183.144	145.615	168.154	2.850	0.019	-0.000	0.028	66.000	65.000	264.286	440.336	199.777	157.379	185.727	2.824	0.092	0.088	-0.004	66.000	65.000	211.209	440.336	154.473	149.478	158.875	16.974	0.065	0.000	0.000	66.000	65.000	165.581	440.336	155.329	137.429	150.125	7.901	0.092	0.000	-0.053	66.000	65.000	203.741	440.336	156.699	147.458	155.529	14.304	0.257	0.316	0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
66.000	67.000	66.000	229.414	442.830	180.909	143.800	154.500	6.731	0.057	0.033	-0.066	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.000	66.000	205.821	442.830	148.997	144.138	155.583	12.932	-0.127	0.000	0.066	67.000	66.000	239.256	442.830	180.281	147.467	166.312	2.647	-0.203	-0.000	0.172	67.000	66.000	268.860	442.830	199.372	156.200	179.636	2.770	-0.054	-0.043	0.092	67.000	66.000	213.692	442.830	164.216	148.714	160.500	18.359	1.385	-0.145	-1.360	67.000	66.000	167.750	442.830	156.379	135.154	150.000	7.690	-0.211	-0.053	0.143	67.000	66.000	210.690	442.830	154.430	139.172	156.455	14.878	0.574	0.265	-0.240	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
67.000	68.000	67.000	220.227	448.396	161.016	151.280	170.545	5.357	-1.374	0.000	1.345	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.000	67.000	196.071	448.396	148.418	136.667	143.450	12.990	0.057	0.066	-0.070	68.000	67.000	244.525	448.396	186.029	147.900	161.895	2.582	-0.065	-0.000	-0.000	68.000	67.000	251.283	448.396	198.608	153.281	180.143	2.575	-0.195	-0.044	0.096	68.000	67.000	202.244	448.396	163.635	142.583	154.583	18.719	0.360	0.057	-0.145	68.000	67.000	229.553	448.396	164.829	131.000	142.214	9.822	2.132	-0.038	-1.481	68.000	67.000	217.968	448.396	157.422	139.160	151.800	15.084	0.206	0.194	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
68.000	69.000	68.000	230.794	447.682	162.568	139.038	149.333	5.392	0.035	0.057	-0.032	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.000	68.000	206.281	447.682	150.363	134.318	141.667	13.223	0.233	0.130	-0.069	69.000	68.000	243.400	447.682	184.264	142.156	160.438	2.563	-0.019	0.060	0.024	69.000	68.000	255.902	447.682	200.254	156.677	179.143	2.502	-0.073	0.004	-0.004	69.000	68.000	214.405	447.682	166.947	147.000	165.571	18.830	0.111	0.000	-0.260	69.000	68.000	223.652	447.682	164.467	137.786	147.125	10.136	0.314	0.038	0.091	69.000	68.000	210.667	447.682	154.716	132.840	141.600	15.106	0.022	0.175	0.122	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
69.000	70.000	69.000	240.087	447.327	165.238	146.897	164.857	5.874	0.482	-0.057	-0.347	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.000	69.000	186.556	447.327	150.656	138.280	147.231	12.833	-0.390	-0.195	0.128	70.000	69.000	232.103	447.327	181.892	147.645	168.429	2.276	-0.287	-0.059	0.177	70.000	69.000	223.067	447.327	190.506	151.607	159.167	2.024	-0.479	0.008	0.491	70.000	69.000	212.068	447.327	166.818	146.350	158.091	19.201	0.371	0.000	-0.348	70.000	69.000	227.875	447.327	166.443	138.167	152.846	9.971	-0.165	-0.091	-0.143	70.000	69.000	216.931	447.327	154.836	137.250	144.385	14.976	-0.130	-0.122	0.023	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
70.000	71.000	70.000	230.483	446.037	161.828	139.115	159.154	5.235	-0.639	-0.290	0.112	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.000	70.000	182.036	446.037	150.762	138.583	153.571	12.684	-0.149	0.000	0.195	71.000	70.000	218.559	446.037	179.588	146.333	178.000	2.341	0.065	-0.000	-0.029	71.000	70.000	223.282	446.037	188.160	150.258	173.091	2.123	0.100	-0.000	-0.092	71.000	70.000	215.114	446.037	167.602	149.083	168.750	19.339	0.138	0.115	0.058	71.000	70.000	219.425	446.037	165.764	141.172	159.500	9.692	-0.279	0.039	0.377	71.000	70.000	217.594	446.037	155.154	144.500	153.222	14.681	-0.295	-0.228	0.022	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
71.000	72.000	71.000	222.529	447.537	166.970	148.074	167.143	5.354	0.119	0.000	-0.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.000	71.000	191.464	447.537	151.071	139.478	150.714	12.302	-0.382	0.065	0.452	72.000	71.000	219.206	447.537	175.239	146.848	166.353	2.219	-0.122	-0.000	0.114	72.000	71.000	227.881	447.537	186.255	152.038	169.562	2.227	0.103	-0.047	-0.137	72.000	71.000	220.417	447.537	163.591	150.227	157.688	19.561	0.222	0.145	0.000	72.000	71.000	229.953	447.537	166.293	141.517	168.500	9.868	0.176	0.000	-0.052	72.000	71.000	221.517	447.537	153.954	150.000	162.688	14.264	-0.417	-0.305	0.084	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
72.000	73.000	72.000	239.196	447.153	171.639	163.920	182.250	5.503	0.149	-0.312	-0.345	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.000	72.000	197.679	447.153	150.402	144.458	152.778	12.229	-0.073	-0.065	0.000	73.000	72.000	245.404	447.153	177.670	145.200	154.654	2.517	0.298	-0.000	-0.145	73.000	72.000	229.267	447.153	186.341	153.500	173.267	2.402	0.176	-0.000	-0.140	73.000	72.000	212.956	447.153	165.034	139.850	143.529	19.902	0.341	0.321	-0.088	73.000	72.000	205.186	447.153	163.730	139.750	163.300	9.933	0.065	0.052	0.143	73.000	72.000	207.367	447.153	155.947	145.034	158.375	14.023	-0.241	-0.205	0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
73.000	74.000	73.000	234.109	445.033	166.234	151.667	165.583	5.392	-0.111	-0.056	0.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.000	73.000	192.889	445.033	150.130	137.130	150.556	12.244	0.016	0.000	0.067	74.000	73.000	246.426	445.033	185.043	153.848	165.913	2.395	-0.122	-0.000	0.112	74.000	73.000	234.442	445.033	189.142	144.269	154.636	2.475	0.073	0.049	-0.092	74.000	73.000	212.143	445.033	162.808	136.318	142.867	20.449	0.547	0.376	0.000	74.000	73.000	216.047	445.033	165.610	134.458	147.600	10.017	0.084	-0.052	0.000	74.000	73.000	212.118	445.033	156.133	151.700	170.143	13.774	-0.249	-0.205	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
74.000	75.000	74.000	228.697	444.989	162.991	152.080	175.800	5.132	-0.260	-0.089	0.055	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.000	74.000	197.889	444.989	150.296	135.792	145.867	12.309	0.065	0.000	-0.065	75.000	74.000	231.976	444.989	184.121	157.323	179.579	1.905	-0.490	-0.000	0.397	75.000	74.000	237.154	444.989	187.491	152.000	165.857	2.330	-0.146	-0.038	0.167	75.000	74.000	216.533	444.989	163.059	146.042	164.400	20.679	0.230	0.233	-0.115	75.000	74.000	214.905	444.989	165.423	132.074	144.000	10.477	0.460	0.000	-0.143	75.000	74.000	204.036	444.989	155.577	153.333	162.208	13.358	-0.417	-0.205	0.158	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
75.000	76.000	75.000	238.353	445.703	161.927	140.852	155.062	5.262	0.130	0.056	-0.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.000	75.000	184.481	445.703	151.384	135.913	145.333	11.931	-0.379	0.000	0.325	76.000	75.000	231.478	445.703	188.523	160.906	190.727	1.970	0.065	-0.000	-0.000	76.000	75.000	248.978	445.703	185.302	148.250	162.375	2.513	0.184	0.040	-0.091	76.000	75.000	224.857	445.703	164.643	145.286	153.667	20.992	0.314	0.291	0.000	76.000	75.000	220.282	445.703	163.800	141.750	154.714	10.312	-0.165	-0.052	0.143	76.000	75.000	209.037	445.703	157.963	150.633	164.000	13.136	-0.222	-0.145	0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
76.000	77.000	76.000	268.938	440.125	167.037	145.083	162.125	5.882	0.620	0.033	-0.458	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.000	76.000	193.000	440.125	147.733	134.692	148.875	12.149	0.219	0.000	-0.130	77.000	76.000	222.400	440.125	181.246	150.406	165.000	1.951	-0.019	0.091	0.053	77.000	76.000	252.050	440.125	190.806	146.893	156.524	2.548	0.035	-0.000	-0.183	77.000	76.000	222.500	440.125	164.325	138.720	149.154	21.076	0.084	0.231	0.145	77.000	76.000	162.129	440.125	160.099	132.333	141.895	7.988	-2.324	0.054	0.811	77.000	76.000	209.207	440.125	160.406	153.844	170.474	12.960	-0.176	-0.205	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
77.000	78.000	77.000	257.255	441.018	167.031	146.259	159.267	5.962	0.081	-0.034	-0.102	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.000	77.000	185.778	441.018	149.374	134.708	146.833	12.126	-0.024	0.000	-0.065	78.000	77.000	244.512	441.018	184.273	152.938	169.500	1.970	0.019	-0.000	-0.020	78.000	77.000	257.587	441.018	196.088	154.654	170.500	2.678	0.130	-0.140	-0.180	78.000	77.000	216.750	441.018	163.845	133.045	139.167	21.355	0.279	0.174	-0.058	78.000	77.000	166.533	441.018	152.906	136.321	155.417	7.636	-0.352	0.000	0.288	78.000	77.000	201.741	441.018	160.485	152.633	164.864	12.581	-0.379	-0.181	0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
78.000	79.000	78.000	248.306	442.881	165.706	146.083	154.000	5.982	0.019	0.035	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.000	78.000	184.037	442.881	148.407	134.423	147.800	12.420	0.295	0.000	-0.256	79.000	78.000	241.171	442.881	184.596	152.310	174.615	2.081	0.111	0.179	0.034	79.000	78.000	273.878	442.881	191.255	146.966	158.474	2.713	0.035	-0.000	-0.137	79.000	78.000	210.897	442.881	161.948	133.682	139.933	21.225	-0.130	-0.145	-0.087	79.000	78.000	217.957	442.881	162.259	136.240	148.882	11.065	3.429	-0.053	-1.232	79.000	78.000	219.741	442.881	161.924	158.714	169.591	12.581	0.000	-0.145	-0.182	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
79.000	80.000	79.000	246.024	433.024	163.657	147.720	168.875	5.767	-0.214	0.000	0.109	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.000	79.000	204.097	433.024	147.301	137.778	145.400	12.718	0.298	-0.002	-0.262	80.000	79.000	238.200	433.024	184.061	156.235	178.308	2.008	-0.073	-0.115	-0.031	80.000	79.000	267.064	433.024	191.096	151.536	164.100	2.778	0.065	0.049	0.043	80.000	79.000	211.429	433.024	164.615	139.926	150.471	21.103	-0.122	-0.231	-0.030	80.000	79.000	219.818	433.024	165.508	135.615	159.222	10.981	-0.084	0.000	-0.091	80.000	79.000	160.097	433.024	156.454	156.767	185.062	7.017	-5.564	-0.182	5.045	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
