dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)	T (8)	dT (8)	Base Mean (8)	Body Mean (8)	Proj Mean (8)	Tip Mean (8)	Tip Th Mean (8)	Length (8)	dL (8)	DCTM (8)	DCBM (8)	T (9)	dT (9)	Base Mean (9)	Body Mean (9)	Proj Mean (9)	Tip Mean (9)	Tip Th Mean (9)	Length (9)	dL (9)	DCTM (9)	DCBM (9)	T (10)	dT (10)	Base Mean (10)	Body Mean (10)	Proj Mean (10)	Tip Mean (10)	Tip Th Mean (10)	Length (10)	dL (10)	DCTM (10)	DCBM (10)	T (11)	dT (11)	Base Mean (11)	Body Mean (11)	Proj Mean (11)	Tip Mean (11)	Tip Th Mean (11)	Length (11)	dL (11)	DCTM (11)	DCBM (11)	T (12)	dT (12)	Base Mean (12)	Body Mean (12)	Proj Mean (12)	Tip Mean (12)	Tip Th Mean (12)	Length (12)	dL (12)	DCTM (12)	DCBM (12)	T (13)	dT (13)	Base Mean (13)	Body Mean (13)	Proj Mean (13)	Tip Mean (13)	Tip Th Mean (13)	Length (13)	dL (13)	DCTM (13)	DCBM (13)	T (14)	dT (14)	Base Mean (14)	Body Mean (14)	Proj Mean (14)	Tip Mean (14)	Tip Th Mean (14)	Length (14)	dL (14)	DCTM (14)	DCBM (14)	T (15)	dT (15)	Base Mean (15)	Body Mean (15)	Proj Mean (15)	Tip Mean (15)	Tip Th Mean (15)	Length (15)	dL (15)	DCTM (15)	DCBM (15)
31.000	32.000	31.000	313.606	746.294	168.506	146.333	158.000	11.326	0.111	0.090	0.000	32.000	31.000	313.964	746.294	169.016	144.889	162.727	13.127	0.100	0.128	0.064	32.000	31.000	323.733	746.294	201.921	146.480	157.174	5.903	0.314	0.184	0.000	32.000	31.000	309.481	746.294	194.721	146.917	155.067	4.456	-0.555	0.016	0.331	32.000	31.000	384.950	746.294	186.134	141.696	153.000	7.914	-0.046	-0.057	-0.057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.000	31.000	247.317	746.294	163.824	138.810	151.636	10.308	-0.100	-0.193	-0.085	32.000	31.000	228.889	746.294	155.416	131.600	137.783	9.727	0.490	0.202	-0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.000	31.000	382.763	734.080	265.222	204.097	222.150	2.112	0.008	0.047	0.089	81.000	31.000	313.278	734.436	238.635	203.654	252.200	1.269	-0.184	0.090	0.144	89.000	31.000	300.034	730.939	226.696	186.226	199.240	1.583	-0.249	0.000	0.291	114.000	31.000	380.515	717.480	249.695	199.121	216.200	3.257	-0.149	0.038	0.106
32.000	33.000	32.000	310.241	741.783	169.753	154.708	167.312	11.307	-0.019	0.090	0.090	33.000	32.000	312.259	741.783	168.865	141.435	152.062	13.138	0.011	0.064	-0.011	33.000	32.000	319.897	741.783	198.190	149.381	156.429	5.957	0.054	0.322	0.137	33.000	32.000	301.222	741.783	193.340	146.179	156.833	4.437	-0.019	0.049	0.063	33.000	32.000	368.357	741.783	183.444	135.955	158.250	8.044	0.130	0.145	0.088	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.000	32.000	248.368	741.783	162.200	143.667	165.111	10.040	-0.268	-0.229	0.023	33.000	32.000	224.788	741.783	159.155	146.909	155.231	9.708	-0.019	0.087	0.087	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.000	32.000	216.233	727.432	197.200	197.929	212.000	0.462	-1.650	0.065	1.105	82.000	32.000	318.275	731.977	244.545	212.267	236.429	1.361	0.092	-0.090	-0.090	90.000	32.000	331.926	733.298	232.224	187.393	200.684	1.694	0.111	0.145	-0.059	115.000	32.000	415.912	721.619	256.140	200.000	219.111	3.452	0.195	-0.054	-0.162
33.000	34.000	33.000	287.071	747.764	167.282	152.346	162.000	11.288	-0.019	0.125	0.144	34.000	33.000	318.464	747.764	167.764	149.333	159.250	13.249	0.111	0.075	0.011	34.000	33.000	319.500	747.764	190.881	145.913	164.333	6.436	0.479	0.414	0.046	34.000	33.000	349.500	747.764	203.452	152.115	167.556	4.605	0.168	0.015	-0.126	34.000	33.000	362.500	747.764	180.177	128.583	139.500	8.017	-0.027	-0.088	-0.057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.000	33.000	239.156	747.764	160.835	139.630	161.111	9.902	-0.138	-0.205	-0.061	34.000	33.000	226.359	747.764	157.472	133.682	144.545	9.838	0.130	-0.058	-0.087	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.000	33.000	231.966	730.585	200.750	199.545	211.800	0.429	-0.033	0.041	0.021	83.000	33.000	331.837	733.948	245.879	211.806	247.182	1.545	0.184	0.090	-0.055	91.000	33.000	328.393	730.555	233.735	191.963	211.389	1.613	-0.081	-0.022	0.083	116.000	33.000	387.917	717.811	251.246	200.545	218.100	3.506	0.054	0.144	0.015
34.000	35.000	34.000	277.828	744.300	162.904	159.000	173.316	11.545	0.257	0.180	-0.090	35.000	34.000	306.556	744.300	165.991	141.038	148.571	13.257	0.008	0.140	0.116	35.000	34.000	321.318	744.300	184.990	144.273	154.053	6.639	0.203	0.276	0.092	35.000	34.000	329.536	744.300	198.759	145.931	163.938	4.429	-0.176	-0.014	0.141	35.000	34.000	365.667	744.300	181.478	140.160	154.667	7.841	-0.176	-0.088	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.000	34.000	257.404	744.300	163.675	145.963	165.273	9.856	-0.046	-0.145	-0.024	35.000	34.000	238.077	744.300	157.366	136.864	142.118	9.884	0.046	0.058	-0.029	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.000	34.000	230.286	732.261	204.950	205.222	227.857	0.521	0.092	0.103	0.062	84.000	34.000	332.462	736.101	237.490	209.071	231.533	1.388	-0.157	-0.034	0.055	92.000	34.000	329.071	732.299	233.701	188.939	209.000	1.713	0.100	0.060	-0.024	117.000	34.000	417.758	718.401	252.533	197.312	235.000	3.727	0.222	0.144	-0.054
35.000	36.000	35.000	269.000	743.062	162.268	172.083	202.389	11.196	-0.349	-0.198	0.234	36.000	35.000	295.222	743.062	162.899	144.440	156.133	13.349	0.092	0.076	0.064	36.000	35.000	315.867	743.062	179.293	154.083	161.895	6.869	0.230	0.276	0.138	36.000	35.000	361.103	743.062	202.226	153.480	164.250	4.605	0.176	0.141	-0.063	36.000	35.000	330.290	743.062	178.128	137.708	154.000	7.462	-0.379	-0.057	0.233	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.000	35.000	242.163	743.062	163.650	147.429	163.400	9.634	-0.222	-0.145	0.000	36.000	35.000	240.615	743.062	156.778	133.636	142.714	9.819	-0.065	-0.058	0.029	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.000	35.000	229.750	734.436	199.733	192.636	224.583	0.596	0.074	0.103	-0.103	85.000	35.000	327.952	728.657	244.446	209.931	224.625	1.407	0.019	-0.052	-0.039	93.000	35.000	337.357	732.856	237.000	191.393	206.125	1.713	0.000	0.062	0.021	118.000	35.000	343.088	713.004	235.015	201.200	222.214	3.433	-0.295	0.000	0.287
36.000	37.000	36.000	275.241	743.829	170.105	176.743	215.105	10.366	-0.831	-0.663	0.090	37.000	36.000	297.074	743.829	161.943	142.862	154.421	13.471	0.122	0.116	-0.064	37.000	36.000	327.864	743.829	175.422	146.750	173.800	7.209	0.341	0.322	-0.092	37.000	36.000	340.630	743.829	198.359	144.207	156.500	4.494	-0.111	0.064	0.204	37.000	36.000	346.692	743.829	183.994	142.625	156.692	7.684	0.222	-0.000	-0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.000	36.000	254.745	743.829	166.595	154.240	168.846	9.561	-0.073	-0.121	0.000	37.000	36.000	238.152	743.829	159.465	137.095	144.333	9.827	0.008	0.145	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.000	36.000	243.483	731.977	203.788	189.828	214.167	0.791	0.195	0.049	-0.141	86.000	36.000	337.023	728.762	251.590	210.280	230.789	1.499	0.092	-0.008	-0.050	94.000	36.000	337.259	734.435	236.541	186.207	203.688	1.816	0.103	0.061	-0.022	119.000	36.000	475.226	713.699	258.572	198.133	218.000	3.857	0.425	0.000	-0.543
37.000	38.000	37.000	281.679	742.462	167.387	174.406	206.667	10.155	-0.211	-0.199	0.000	38.000	37.000	297.222	742.462	161.164	141.963	157.889	13.433	-0.038	0.076	0.128	38.000	37.000	337.596	742.462	175.752	139.273	146.929	7.615	0.406	0.277	-0.092	38.000	37.000	348.519	742.462	202.564	153.667	169.923	4.521	0.027	0.000	-0.064	38.000	37.000	348.590	742.462	181.009	143.440	152.263	7.730	0.046	-0.000	-0.088	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.000	37.000	259.696	742.462	165.659	150.214	167.333	9.542	-0.019	0.000	0.084	38.000	37.000	250.156	742.462	158.077	135.640	145.200	10.298	0.471	0.175	-0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.000	37.000	260.448	733.948	206.542	180.310	200.118	0.967	0.176	0.118	-0.075	87.000	37.000	324.696	727.674	247.000	214.138	239.308	1.472	-0.027	0.009	0.101	95.000	37.000	363.714	731.946	241.807	183.419	205.308	1.992	0.176	0.062	-0.062	120.000	37.000	358.606	714.273	240.198	202.071	214.640	3.712	-0.146	0.000	0.304
38.000	39.000	38.000	294.400	739.694	167.668	169.900	201.562	10.025	-0.130	-0.145	-0.055	39.000	38.000	308.485	739.694	161.989	141.400	154.286	13.839	0.406	0.140	-0.192	39.000	38.000	339.104	739.694	176.747	136.364	143.071	7.910	0.295	0.276	-0.046	39.000	38.000	359.767	739.694	205.339	147.400	157.500	4.716	0.195	0.078	-0.078	39.000	38.000	366.000	739.694	180.628	136.818	143.000	7.849	0.119	0.088	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.000	38.000	255.500	739.694	161.383	139.407	151.556	9.542	0.000	0.037	-0.084	39.000	38.000	246.667	739.694	159.073	135.762	152.889	10.252	-0.046	0.000	0.085	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.000	38.000	260.071	736.101	201.805	180.200	199.538	0.986	0.019	-0.011	-0.011	88.000	38.000	342.333	731.729	253.069	213.963	230.864	1.537	0.065	-0.000	-0.044	96.000	38.000	304.444	731.506	213.631	176.267	198.455	1.732	-0.260	0.121	0.304	121.000	38.000	432.069	716.200	257.864	193.933	205.696	4.014	0.303	0.144	-0.253
39.000	40.000	39.000	260.821	739.473	167.487	183.267	215.235	9.738	-0.287	-0.144	0.073	40.000	39.000	310.786	739.473	161.318	158.714	173.389	13.655	-0.184	-0.128	0.000	40.000	39.000	342.468	739.473	176.160	133.917	137.500	8.232	0.322	0.230	0.000	40.000	39.000	350.552	739.473	197.374	144.593	158.400	4.697	-0.019	-0.014	0.000	40.000	39.000	370.548	739.473	181.018	139.955	149.000	7.784	-0.065	-0.088	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.000	39.000	258.174	739.473	160.895	141.593	155.909	9.496	-0.046	-0.121	0.000	40.000	39.000	240.278	739.473	159.353	140.087	150.867	9.992	-0.260	-0.058	0.088	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89.000	39.000	326.250	730.939	241.670	215.231	233.524	1.445	-0.092	-0.000	0.018	97.000	39.000	353.000	729.418	232.279	178.355	192.294	2.000	0.268	-0.020	-0.267	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
40.000	41.000	40.000	254.185	739.917	168.362	175.438	204.368	9.462	-0.276	-0.126	0.199	41.000	40.000	302.433	739.917	161.868	152.214	161.381	13.674	0.019	0.052	0.000	41.000	40.000	351.723	739.917	173.169	136.409	140.882	8.488	0.257	0.322	0.000	41.000	40.000	353.429	739.917	199.815	146.538	157.765	4.704	0.008	-0.047	-0.016	41.000	40.000	372.667	739.917	185.036	135.833	147.235	7.673	-0.111	-0.057	0.025	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.000	40.000	241.605	739.917	161.129	135.080	152.333	9.255	-0.241	0.061	0.168	41.000	40.000	243.231	739.917	157.523	137.500	148.286	9.973	-0.019	-0.115	-0.088	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90.000	40.000	311.974	733.298	236.646	207.567	223.227	1.499	0.054	0.090	-0.000	98.000	40.000	334.926	724.212	220.682	179.000	193.368	1.954	-0.046	-0.061	-0.023	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
41.000	42.000	41.000	234.469	738.922	165.373	168.034	190.263	9.278	-0.184	-0.090	0.035	42.000	41.000	297.586	738.922	161.704	148.259	163.400	13.544	-0.130	-0.064	0.064	42.000	41.000	364.957	738.922	178.822	142.455	158.833	8.802	0.314	0.184	-0.092	42.000	41.000	318.444	738.922	193.107	145.833	155.412	4.586	-0.119	0.063	0.155	42.000	41.000	379.574	738.922	184.673	135.450	145.167	7.838	0.165	0.089	-0.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.000	41.000	243.909	738.922	159.447	142.682	147.263	9.385	0.130	-0.061	-0.145	42.000	41.000	235.897	738.922	157.675	139.174	148.684	9.900	-0.073	-0.088	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91.000	41.000	345.512	730.555	243.381	199.111	243.125	1.629	0.130	-0.053	-0.144	99.000	41.000	322.448	725.597	222.801	182.615	206.545	2.038	0.084	0.061	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
42.000	43.000	42.000	234.536	739.164	167.244	181.533	213.133	8.938	-0.341	-0.234	0.090	43.000	42.000	301.222	739.164	160.649	145.769	160.778	13.517	-0.027	-0.140	-0.064	43.000	42.000	351.767	739.164	175.835	141.481	153.933	8.875	0.073	0.092	0.046	43.000	42.000	385.556	739.164	199.379	144.692	158.333	4.827	0.241	0.063	-0.205	43.000	42.000	326.929	739.164	180.746	141.333	152.714	7.329	-0.509	-0.032	0.347	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.000	42.000	244.659	739.164	159.830	137.565	143.105	9.496	0.111	0.145	0.061	43.000	42.000	249.533	739.164	159.061	133.227	142.000	9.892	-0.008	-0.117	-0.058	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.000	42.000	347.860	732.299	242.847	194.222	209.588	1.897	0.268	0.111	-0.145	100.000	42.000	361.967	722.747	231.058	177.750	198.143	2.184	0.146	0.000	-0.144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
43.000	44.000	43.000	249.429	734.876	166.452	171.188	194.150	8.624	-0.314	-0.199	0.144	44.000	43.000	283.929	734.876	158.005	147.786	162.214	13.433	-0.084	0.012	0.076	44.000	43.000	347.622	734.876	173.362	137.667	150.545	9.089	0.214	0.184	0.092	44.000	43.000	347.034	734.876	198.282	143.800	158.889	4.846	0.019	0.063	0.063	44.000	43.000	355.323	734.876	181.610	135.833	147.333	7.375	0.046	-0.056	-0.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.000	43.000	248.500	734.876	158.958	143.870	147.391	9.561	0.065	0.000	-0.061	44.000	43.000	220.219	734.876	154.649	130.591	142.571	9.540	-0.352	0.000	0.233	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93.000	43.000	341.366	732.856	236.735	189.065	210.611	1.897	0.000	0.089	0.089	101.000	43.000	326.034	725.687	224.275	169.346	186.294	2.157	-0.027	0.084	0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
44.000	45.000	44.000	250.774	735.050	166.718	171.286	211.636	8.670	0.046	-0.108	-0.144	45.000	44.000	289.207	735.050	157.699	143.138	149.000	13.433	0.000	0.064	0.064	45.000	44.000	255.674	735.050	161.440	142.045	147.278	8.592	-0.498	0.138	0.506	45.000	44.000	359.034	735.050	203.210	147.040	158.158	5.041	0.195	0.127	-0.064	45.000	44.000	353.333	735.050	179.065	131.538	146.333	7.448	0.073	0.057	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.000	44.000	240.073	735.050	160.256	148.808	163.421	9.515	-0.046	-0.061	0.000	45.000	44.000	239.639	735.050	157.229	133.773	148.167	9.559	0.019	-0.145	-0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.000	44.000	334.725	734.435	231.159	189.032	201.545	2.008	0.111	0.145	-0.000	102.000	44.000	319.481	724.197	225.653	173.393	189.611	2.138	-0.019	0.000	-0.025	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
45.000	46.000	45.000	262.387	735.387	168.969	165.759	199.846	8.658	-0.011	-0.144	-0.180	46.000	45.000	299.094	735.387	159.076	151.160	163.067	13.498	0.065	-0.012	-0.064	46.000	45.000	367.174	735.387	171.612	135.875	146.250	9.365	0.773	0.231	-0.461	46.000	45.000	327.667	735.387	201.090	146.840	157.471	4.819	-0.222	0.000	0.204	46.000	45.000	346.393	735.387	178.160	136.652	144.429	7.394	-0.054	-0.000	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.000	45.000	222.919	735.387	157.815	138.560	156.667	9.347	-0.168	0.024	0.060	46.000	45.000	236.030	735.387	156.400	139.182	145.529	9.337	-0.222	-0.145	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.000	45.000	363.452	731.946	240.564	183.690	213.250	2.200	0.192	0.091	-0.076	103.000	45.000	386.000	723.055	241.390	174.571	192.412	2.731	0.593	0.000	-0.388	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
46.000	47.000	46.000	258.500	737.735	168.278	163.967	200.800	8.475	-0.184	-0.144	0.000	47.000	46.000	298.357	737.735	158.506	140.704	149.812	13.609	0.111	0.064	-0.064	47.000	46.000	337.524	737.735	165.481	137.667	143.455	9.235	-0.130	0.047	0.092	47.000	46.000	319.741	737.735	198.272	149.391	165.846	4.800	-0.019	0.064	0.064	47.000	46.000	370.617	737.735	184.911	142.083	159.900	7.941	0.547	-0.057	-0.316	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.000	46.000	241.209	737.735	159.159	141.720	157.000	9.496	0.149	-0.024	-0.084	47.000	46.000	226.500	737.735	156.077	131.870	142.389	9.069	-0.268	-0.087	0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.000	46.000	339.487	731.506	229.773	179.643	194.643	2.173	-0.027	0.113	0.064	104.000	46.000	414.977	725.840	248.265	169.677	180.522	2.888	0.157	-0.083	-0.206	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
47.000	48.000	47.000	271.744	739.771	171.661	162.500	185.158	8.853	0.379	-0.108	-0.306	48.000	47.000	292.071	739.771	158.666	146.852	160.692	13.609	0.000	0.000	0.000	48.000	47.000	319.698	739.771	165.936	141.880	151.500	9.376	0.141	0.052	0.044	48.000	47.000	349.926	739.771	198.780	144.565	150.929	4.930	0.130	0.140	0.013	48.000	47.000	380.810	739.771	184.570	140.087	151.688	7.968	0.027	0.089	-0.032	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.000	47.000	244.341	739.771	160.415	132.909	145.357	9.542	0.046	0.060	0.000	48.000	47.000	214.630	739.771	156.851	135.731	158.714	8.867	-0.203	-0.232	-0.117	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.000	47.000	355.595	729.418	233.286	178.533	196.222	2.311	0.138	0.074	-0.037	105.000	47.000	357.000	727.132	244.600	177.767	192.810	2.360	-0.528	-0.178	0.238	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
